-666.0052036948102	-667.69255157421
-1670.6776163623972	-1673.0353980546045
-873.2854227758314	-875.7692760854678
-824.213838923623	-832.5497697214656
-616.2019202685113	-617.2658155670969
-765.1705831748925	-765.2568763002309
-774.0825559102435	-777.8385979221227
-1160.3119537451992	-1168.646261658253
-1192.5273040663315	-1215.3295247274261
-703.557764076003	-704.8873764956628
-644.2677097941067	-644.335199058177
-598.6624047046474	-598.641106333488
-1423.8786632770273	-1436.2350337347289
-923.8996561497468	-925.2110003619298
-591.7307325480787	-591.7044423052536
-624.7429701688516	-625.1577509007328
-818.7050885599828	-821.8843056544305
-617.3195596303245	-617.7382849263907
-1704.6854762706967	-1711.4778933335756
-802.968565449733	-805.8357912670976
-834.0575492579846	-835.5311965441214
-1337.2460150124446	-1349.9083586160755
-610.5319420828313	-610.7721335796379
-847.0319850531884	-849.4973353839721
-597.7789996225762	-597.9804364985521
-674.0182179899338	-674.884351450834
-691.3747802866638	-692.433185433164
-763.9085406958795	-764.569735769848
-921.3672141736735	-926.4567905667451
-592.9662688576913	-593.0007345741012
-842.6060129391598	-847.7791857663838
-623.3304325149516	-623.7791554555647
-1209.620244343426	-1212.1904105857436
-898.1836772484658	-907.4252890409957
-591.8319468310372	-591.7740461264299
-612.0926249607393	-612.2530235676506
-1731.1286109421976	-1753.378281917765
-743.1746355920229	-745.4913443023976
-1065.7887624705086	-1072.6741513346433
-614.4108088954429	-614.4350921689037
-1034.9779806330782	-1042.957260430039
-1066.1025973543208	-1068.3405677783462
-725.9038792655928	-726.9033947733361
-1080.2188106798096	-1082.2486966377369
-683.0995315739883	-684.3182510714314
-753.0703843075645	-755.989345226745
-983.5410256068626	-984.7872688351307
-1362.800103447421	-1370.2783950940416
-1216.3277371842062	-1224.7085161269772
-601.6964644140055	-601.7717460060742
-998.8031578452784	-1005.5063266861391
-590.0711357563515	-590.5433159576515
-596.731970054327	-596.7973795586875
-648.9201788957082	-649.5447981750098
-757.452682970436	-760.8027872158491
-841.3618746900903	-847.5544869343578
-1400.3265160586432	-1407.9753347980893
-1231.3647431647325	-1238.010201001976
-968.2673412845268	-972.8558789338889
-704.2248555543136	-707.5289031040361
-1350.2361864711038	-1357.1830582086272
-1058.2090307367625	-1067.0587201352043
-2283.023874836411	-2290.2787749449903
-748.546223647101	-749.5634917304319
-1615.6190880008407	-1624.4715842547616
-737.703718948797	-738.0193526964288
-758.4881157632765	-758.8068330131981
-620.0146344482388	-621.2835312891382
-744.9078350404144	-748.7312547498311
-760.5235303510517	-763.0368110279095
-592.010153044208	-591.695884199919
-645.7827485715161	-646.3409724659483
-728.7661389738277	-729.4167846336867
-1501.3039731078009	-1504.4266370976197
-1325.9177772928479	-1334.1093964065021
-2416.7341930698813	-2421.200208512114
-1091.0143114392113	-1096.1921546050125
-598.9384766281041	-599.2227341406743
-674.1163335227368	-675.7995425135884
-795.645030806433	-798.7480104049461
-876.1894643891131	-884.0833063838154
-881.6856024686593	-881.9843700769582
-667.3415163288903	-668.148406699691
-652.7741414712425	-653.7198491422331
-1026.4820947044866	-1030.0348282120942
-620.0395625465289	-620.4464281521564
-591.4226569190807	-591.4999446121584
-636.2193991375108	-637.0626074513879
-1111.1274819931325	-1119.1044810484643
-1235.8808493458134	-1239.7950030621294
-856.6142953381814	-862.7504661734539
-602.398708378122	-602.3865316953658
-631.097395519706	-631.4220493684418
-654.3291236736469	-654.7170064357277
-684.1929815672494	-686.0864730718089
-873.4286825081913	-876.7306738029162
-717.1956954386227	-717.5268202719446
-1112.578173453098	-1116.418196678178
-735.3187959665988	-737.3534061584616
-1334.6160041355656	-1344.6179318216275
-1565.2085554002394	-1569.4711407564635
-748.7684232494588	-751.7400631979733
-663.4437512172494	-664.7857321059489
-912.7827907497815	-914.6653079141672
-612.0575651273116	-612.054683915794
-958.4892234650473	-961.1468564240544
-624.9900791928229	-625.0045687705394
-747.9178010866843	-749.9050952060145
-662.2297474101747	-663.2180034094292
-852.3466720749129	-858.9285200876059
-1563.408944335368	-1573.2617470150205
-1310.2835947969543	-1312.2854163085537
-831.9531950458266	-833.5639388648987
-664.2818467493039	-664.4207769894394
-719.3176680228388	-720.7293127225491
-1729.4629874538755	-1734.5506343914624
-627.7151902126241	-628.1706103200095
-2137.5010570410586	-2159.7526311032852
-908.0376402322058	-922.0799292164086
-1033.7546904620367	-1040.3608275048696
-1055.7866939789658	-1061.029444982722
-791.1675191169744	-794.3832182801758
-632.3477871902058	-632.651034143685
-604.7819474644155	-604.7660835830745
-762.7890071617393	-763.2835028795492
-1299.440433889722	-1307.696317603034
-603.1632204563133	-604.3200378143885
-634.4901151028644	-634.7937567322776
-774.1958323525131	-775.6929006763662
-1101.5637078873726	-1105.933425022135
-789.4155265883797	-791.1647600072595
-1012.7304479723159	-1019.5509208326188
-1054.5514998593246	-1061.6325526952314
-613.7647441101708	-613.9596777276724
-727.5671025224536	-727.9391980624215
-612.9549790647197	-612.9176373359209
-812.1320444204985	-814.0027585714028
-703.8829867478281	-704.7408666803559
-1016.0978654462709	-1025.9939499908019
-1688.874390133269	-1742.95744822395
-609.7913008277211	-610.1471718264509
-976.540841323915	-988.9629375711631
-1724.7730838866112	-1735.7080973145398
-652.6989805789809	-654.0382072609337
-828.3520004842849	-831.3404660076543
-694.3844898388647	-696.4267583395182
-749.0904808790426	-749.4162550580345
-596.1269509946299	-596.0729337708908
-607.1879529114813	-607.5767440482929
-984.9514615482404	-991.9474762602481
