0.0	7689.356178568392
10.0	7061.142894218868
20.0	8574.168754717388
30.0	8415.471935382018
40.0	6006.423927268473
50.0	6263.247580494591
60.0	7705.801446530785
70.0	5339.778735134033
80.0	5017.199221627602
90.0	5438.231663226945
100.0	5118.828661957268
110.0	3636.5160400840114
120.0	4637.4345249642
130.0	4294.865214456548
140.0	3360.1615117780675
150.0	6740.4569771896795
160.0	5472.893264970765
170.0	5844.309206078623
180.0	6398.319757183896
190.0	5354.470330905743
200.0	7335.089841073022
210.0	7142.043024400256
220.0	6621.872522143691
230.0	7264.170038830174
240.0	7560.331952899071
250.0	8101.213501696592
260.0	8138.123367138973
270.0	6735.020930023451
280.0	7177.898166577395
290.0	6385.726879405989
300.0	5809.733447681108
310.0	7219.494495622997
320.0	6184.046643315401
330.0	6048.49566810049
340.0	6981.960370792744
350.0	5289.950556916937
360.0	4463.018805817094
370.0	5346.877934803607
380.0	5101.6939034213265
390.0	4752.979511114174
400.0	5632.849915555259
410.0	6717.965562169775
420.0	5014.720989572175
430.0	7121.085458792837
440.0	5823.80714837812
450.0	5946.412096941413
460.0	6065.282657615639
470.0	6892.665334131899
480.0	5702.005867056093
490.0	6083.570455865045
500.0	5725.710435069866
510.0	5266.480417089948
520.0	7190.544012180718
530.0	4643.5444261816065
540.0	6432.927636328813
550.0	6759.4604652630205
560.0	6389.53847766451
570.0	7120.321477130785
580.0	5969.665394187963
590.0	7009.663916904861
600.0	5223.759696283691
610.0	6317.621300136541
620.0	7200.211225357305
630.0	6596.560078516063
640.0	6685.7865822468675
650.0	6264.372539246298
660.0	6593.950392873323
670.0	6869.0099217920015
680.0	6278.004910007675
690.0	5814.8822512908655
700.0	6491.203362513421
710.0	6254.812713402119
720.0	5343.521984406099
730.0	5120.664588694003
