-585.7877184155251
-585.677231739357
-585.5697222022427
-585.4653234824407
-585.3642145831104
-585.2669984310827
-585.1733002329349
-585.0830604963626
-584.9964131187229
-584.9138459661125
-584.8352264148893
-584.7603776930933
-584.6894165299302
-584.6227249887894
-584.5602105663951
-584.5015727667446
-584.4468949351708
-584.3962515327964
-584.3501829756356
-584.3081310566437
-584.2702357153352
-584.2365602093407
-584.2075393507554
-584.1827725747842
-584.1623086201023
-584.1462033903962
-584.1347983294428
-584.1278079762765
-584.1252164775568
-584.1270688495022
-584.1333826891773
-584.1447235599306
-584.1602389747475
-584.1802352353079
-584.2047367194974
-584.2341983930024
-584.2678559782912
-584.3059873668512
-584.3486137272662
-584.3961473804653
