-584.6771452429635	-584.6775812795727	-584.6790742385169	-584.6838573911563	-584.6856748703013	-584.702948004946	-584.7410484830554
-584.666716322605	-584.6671336354008	-584.6686175798375	-584.6733978451383	-584.6751347900665	-584.6922478093142	-584.7300477850729
-584.6555263195386	-584.6556167745755	-584.6571639331596	-584.6618729746227	-584.6635247914536	-584.6804614116273	-584.7179279585044
-584.6227451774988	-584.6227600354961	-584.6231466462959	-584.6279518048062	-584.629347252474	-584.6457633584814	-584.6822321318552
-584.5703371665991	-584.5703636421046	-584.5705104492056	-584.5735652995322	-584.574643116172	-584.5902148632384	-584.6250263954272
-584.4744170574265	-584.4744525266178	-584.4746593744115	-584.475729277795	-584.4743685626689	-584.4900027680699	-584.5197769372063
-584.2696299111738	-584.269654374529	-584.2699580015114	-584.270985760203	-584.2702368654351	-584.2695368936681	-584.2902547235885
-584.3047508945801	-584.3047362260821	-584.3046682297047	-584.3044033475915	-584.3047790957407	-584.3047790957407	-584.3047790957407
