0.0	6335.620818059595
10.0	7036.980442645585
20.0	6395.964409348566
30.0	8706.580780358949
40.0	7842.38983359687
50.0	7776.96340507331
60.0	6862.873654809525
70.0	6897.343095704474
80.0	6965.088147243185
90.0	6854.053071424621
100.0	6491.554929577905
110.0	6251.07447347415
120.0	6579.536792481268
130.0	6682.582030060002
140.0	6625.214057294788
150.0	5194.978648562604
160.0	5179.5515881495985
170.0	5961.710523167454
180.0	5373.301576781295
190.0	5463.958135297874
200.0	4610.24962030186
210.0	5040.112034223439
220.0	4575.169448752483
230.0	5940.0253591973715
240.0	5186.941976479373
250.0	5014.480605664746
260.0	6418.4040961735045
270.0	6987.209940742793
280.0	7581.147241163304
290.0	6647.54232525897
300.0	5812.1943201467275
310.0	6492.719848586592
320.0	8096.8912414823135
330.0	6371.852393896544
340.0	6964.998279948937
350.0	6560.863141589303
360.0	6199.236126200388
370.0	5929.6641637476
380.0	5526.224114783817
390.0	6838.650753392278
400.0	6349.391222778037
410.0	5093.028207283535
420.0	6183.604645412186
430.0	5882.462108115586
440.0	6119.927529745374
450.0	5375.415801279331
460.0	5163.146886184572
470.0	5610.128799630155
480.0	5151.073307246947
490.0	4853.099284296167
500.0	5426.8133123779335
510.0	6184.371210683786
520.0	6025.738894601344
530.0	6090.716599260319
540.0	7639.058070390321
550.0	7189.7406905836915
560.0	8690.136895302334
570.0	6548.404080814817
580.0	6288.879300952105
590.0	5958.857622588349
600.0	7439.952959592384
610.0	6100.926856942502
620.0	5754.614859726327
630.0	6164.846478128439
640.0	5404.2810184515665
650.0	5612.515683607968
660.0	6113.477204465576
670.0	5209.652899132956
680.0	4879.964320829209
690.0	5239.097657911827
700.0	5319.539293408218
710.0	5186.955221452713
720.0	6333.712422791963
730.0	5810.743895661308
