-585.7077645388448
-585.7077645388448
-585.4307274024195
-585.4307274024195
-585.1770190031032
-585.1770190031032
-585.1770190031032
-584.9481333238318
-584.9481333238318
-584.9481333238318
-584.7454672009779
-584.7454672009779
-584.5703089260257
-584.5703089260257
-584.5703089260257
-584.4228377761432
-584.4228377761432
-584.3036618673397
-584.3036618673397
-584.3036618673397
-584.213628209073
-584.213628209073
-584.213628209073
-584.1534310864448
-584.1534310864448
-584.123610857209
-584.123610857209
-584.123610857209
-584.1245548794723
-584.1245548794723
-584.1564997460109
-584.1564997460109
-584.1564997460109
-584.2195361211964
-584.2195361211964
-584.2195361211964
-584.3136153346093
-584.3136153346093
-584.4385571141166
-584.4385571141166
