-585.7877184155251
-585.6442826669604
-585.5063479185254
-585.5063479185254
-585.3741055293045
-585.2477418672568
-585.1274379118637
-585.1274379118637
-585.0133688751031
-584.9057038439826
-584.8046054477841
-584.8046054477841
-584.7102295530101
-584.6227249887894
-584.5420570940408
-584.468190738513
-584.468190738513
-584.4012473814993
-584.3413396192345
-584.2885710312621
-584.2885710312621
-584.2430360645251
-584.2048199548593
-584.1739986851559
-584.1739986851559
-584.1506389791551
-584.1347983294428
-584.126525052182
-584.1258583076179
-584.1258583076179
-584.1328281982142
-584.1474559157841
-584.1697539103336
-584.1697539103336
-584.1997260805234
-584.2373679832959
-584.2826670601811
-584.2826670601811
-584.3356028778389
-584.3961473804653
